latitude,longitude,rock_group,rock_type,density_model,thermal_conductivity,heat_production,heat_production_mass
-67.2,51.24,metamorphic,"not defined, metamorphic",2658.592463,4.588192941,0.323937173,0.000121845
-67.2,51.26,igneous,plutonic,2961.381481,4.589245582,0.756797836,0.000255556
-67.18,50.22,metamorphic,metaigneous,2660.013002,4.586930393,3.178055147,0.001194752
-67.18,50.37,metamorphic,metasedimentary,3067.434424,4.586372102,0.907437761,0.00029583
-67.18,50.42,igneous,plutonic,2963.372549,4.589269,0.267888228,0.0000904
-67.18,50.72,metamorphic,metaigneous,2629.30115,4.586939581,1.747615305,0.000664669
-67.18,50.72,igneous,plutonic,2961.301135,4.589214839,0.827558704,0.000279458
-67.16,50.9,igneous,plutonic,2951.461425,4.58914701,0.441793598,0.000149686
-67.15,50.21,metamorphic,metaigneous,2629.205349,4.586940263,4.321261618,0.001643562
-67.15,50.21,metamorphic,metaplutonic,2646.591437,4.586980867,1.846572246,0.000697717
-67.15,51.34,metamorphic,metaplutonic,2712.527396,4.587483736,2.244744597,0.000827547
-67.15,51.34,metamorphic,metaplutonic,2903.233718,4.588446112,0.561821972,0.000193516
-67.15,51.34,metamorphic,metaplutonic,2931.068,4.589062582,0.423004229,0.000144317
-67.15,51.34,igneous,plutonic,2973.062558,4.589374649,0.33087484,0.000111291
-67.14,50.22,igneous,plutonic,2947.414744,4.588960999,0.445421209,0.000151123
-67.14,50.22,igneous,plutonic,2958.697272,4.589115172,0.362840504,0.000122635
-67.1333333,50.1833333,metamorphic,metasedimentary,2677.465513,4.587432383,2.056233474,0.000767978
-67.1333333,50.1833333,metamorphic,metasedimentary,2878.138709,4.58761537,2.016221876,0.00070053
-67.1333333,50.1833333,metamorphic,metasedimentary,3284.559743,4.588182027,4.66905881,0.001421517
-67.13,49.89,metamorphic,metaigneous,3093.278683,4.590931445,0.613951961,0.000198479
-67.13,50.77,igneous,plutonic,2967.095477,4.589038155,1.019443267,0.000343583
-67.09,50.28,metamorphic,metaigneous,2942.668757,4.588888113,0.601585354,0.000204435
-67.05,52.85,igneous,plutonic,2922.531303,4.588559888,0.687377678,0.000235199
-67.04,52.85,igneous,plutonic,2940.083337,4.588820937,0.578608042,0.0001968
-67.04,52.85,igneous,plutonic,2960.59616,4.58893641,0.944838608,0.000319138
-67.04,52.87,igneous,plutonic,2828.157385,4.58820595,0.418572289,0.000148002
-67.04,52.87,igneous,plutonic,2963.433709,4.58900302,0.803933602,0.000271284
-67.03333333,51.46666667,metamorphic,metaplutonic,2672.818786,4.587051666,0.484474148,0.00018126
-67.03,51.47,metamorphic,metaplutonic,2673.675315,4.587063627,0.484430187,0.000181185
-67.03,51.49,metamorphic,metasedimentary,2913.300313,4.586917796,0.649967992,0.000223104
-67.02,52.8,igneous,plutonic,2962.464112,4.588948399,1.011070468,0.000341294
-67.01,52.9,igneous,plutonic,2971.276519,4.589315683,0.481184229,0.000161945
-67,89,igneous,volcanic,2677.192006,4.590336275,3.359668545,0.001254923
-67,89,igneous,volcanic,2677.672175,4.590343594,3.527813628,0.001317493
-67,89,igneous,volcanic,2682.358803,4.59040243,3.505246735,0.001306778
-67,89,igneous,volcanic,2683.270446,4.590497505,4.252704646,0.001584896
-67,89,igneous,volcanic,2692.055532,4.590525334,3.847255921,0.001429115
-67,89,igneous,volcanic,2692.828163,4.590480095,3.565253931,0.001323981
-67,89,igneous,volcanic,2693.134831,4.590423598,3.69323503,0.001371352
-67,89,igneous,volcanic,2693.252805,4.590488669,3.551331011,0.001318603
-67,89,igneous,volcanic,2694.642981,4.590536679,3.232250328,0.00119951
-67,89,igneous,volcanic,2699.335368,4.590481391,3.353450882,0.001242325
-67,89,igneous,volcanic,2712.564235,4.590481172,3.620351496,0.00133466
-67,142.66,metamorphic,metaplutonic,2741.040379,4.58757566,4.878470668,0.001779788
-67,142.66,metamorphic,metaplutonic,2813.455471,4.588218258,2.791512584,0.000992201
-67,142.66,metamorphic,metaplutonic,2855.951933,4.588191618,1.692450876,0.000592605
-67,142.66,metamorphic,metaplutonic,2893.380877,4.588547195,0.901372331,0.000311529
-67,142.66,metamorphic,metaigneous,2917.127172,4.589030167,0.897090007,0.000307525
-67,142.66,metamorphic,metaplutonic,2923.479087,4.589795281,2.282389305,0.00078071
-67,142.66,metamorphic,metaplutonic,2930.732567,4.589314135,0.64676429,0.000220683
-67,142.66,metamorphic,metaplutonic,2932.741856,4.58937233,0.494624901,0.000168656
-67,142.66,metamorphic,metaplutonic,2935.400531,4.589308159,0.588995569,0.000200653
-67,142.66,metamorphic,metaplutonic,2940.922969,4.589004261,0.653058528,0.000222059
-67,142.66,metamorphic,metaplutonic,2942.837517,4.589407927,0.473589042,0.000160929
-67,142.66,metamorphic,metaplutonic,2947.049648,4.589356459,0.483741581,0.000164144
-67,142.66,metamorphic,metaplutonic,2947.890601,4.58909116,0.942187013,0.000319614
-67,142.66,metamorphic,metaigneous,2949.630134,4.589453028,0.412603025,0.000139883
-67,142.66,metamorphic,metaplutonic,2950.021571,4.589025979,0.666312152,0.000225867
-67,142.66,metamorphic,metaplutonic,2957.051071,4.589006255,0.535787207,0.00018119
-67,142.66,metamorphic,metaplutonic,2961.035236,4.589144778,0.687421552,0.000232156
-67,142.66,metamorphic,metaplutonic,2961.291495,4.589275338,0.352594229,0.000119068
-67,142.66,metamorphic,metaplutonic,2961.793792,4.589157226,0.662537539,0.000223695
-67,142.66,metamorphic,metaplutonic,2963.524324,4.589367431,0.421664445,0.000142285
-67,142.66,metamorphic,metaplutonic,2964.89189,4.590064462,0.601507688,0.000202877
-67,142.66,metamorphic,metaplutonic,2965.666644,4.590472233,0.463419961,0.000156262
-67,142.66,metamorphic,metaplutonic,2968.250575,4.590377832,0.451966118,0.000152267
-66.98,51.97,igneous,plutonic,2938.620623,4.58888699,0.418760175,0.000142502
-66.97,52.51,metamorphic,metaplutonic,2951.799267,4.589154933,0.26821565,0.0000909
-66.95,51.13,metamorphic,metasedimentary,2962.055711,4.588738839,2.418995062,0.000816661
-66.95,51.53,metamorphic,metaplutonic,2631.011549,4.586969108,3.665506361,0.001393193
-66.95,51.53,metamorphic,metasedimentary,3347.519158,4.586414058,0.458749971,0.000137042
-66.95,51.53,metamorphic,metasedimentary,3455.348302,4.587118553,0.785658431,0.000227375
-66.95,51.53,metamorphic,metasedimentary,3577.364081,4.590755031,0.428965221,0.000119911
-66.94,51.14,metamorphic,metasedimentary,2857.67606,4.588779929,1.847034683,0.000646342
-66.93,51.02,metamorphic,metaplutonic,2663.148916,4.587461955,1.781847876,0.000669076
-66.93,51.62,metamorphic,metasedimentary,2668.456758,4.587169051,1.36284592,0.000510724
-66.93,51.62,metamorphic,metaigneous,2986.988467,4.589398491,0.31338366,0.000104916
-66.93,53.14,metamorphic,metaigneous,2610.541664,4.58695506,0.647540837,0.000248048
-66.92,53.16,igneous,plutonic,2910.573486,4.589017144,1.470672335,0.000505286
-66.92,53.16,metamorphic,metaigneous,2949.934401,4.589386551,0.383859896,0.000130125
-66.92,56.69,metamorphic,"not defined, metamorphic",2820.204277,4.587524974,1.019238385,0.000361406
-66.91,51.27,metamorphic,"not defined, metamorphic",2693.468704,4.587269382,1.496470258,0.000555592
-66.91,51.27,metamorphic,metasedimentary,2998.723785,4.591884385,2.661304751,0.000887479
-66.91,52.31,metamorphic,metaigneous,2612.985255,4.587017413,2.929075118,0.001120969
-66.91,52.31,metamorphic,metaplutonic,2986.920594,4.589921628,0.355450705,0.000119002
-66.91,52.7,igneous,plutonic,2944.393568,4.588793924,0.667455735,0.000226687
-66.91,52.7,igneous,plutonic,2951.528158,4.58902367,0.440031451,0.000149086
-66.9,51.27,metamorphic,metasedimentary,3435.362477,4.590164755,9.879926988,0.002875949
-66.9,51.34,metamorphic,metasedimentary,3492.703353,4.587033726,1.601849554,0.000458627
-66.9,51.49,metamorphic,metaplutonic,2666.769761,4.587142956,0.805586829,0.000302083
-66.9,51.49,metamorphic,metaplutonic,2706.702531,4.587220786,0.488641514,0.00018053
-66.9,53.26,igneous,plutonic,2897.030475,4.58912745,1.410686917,0.000486942
-66.89496667,145.17775,igneous,plutonic,2663.567219,4.587094572,3.428829502,0.001287307
-66.89496667,145.17775,igneous,plutonic,2678.270484,4.587174428,1.944243248,0.000725932
-66.89496667,145.17775,igneous,volcanic,2891.175208,4.588428696,1.009515893,0.000349171
-66.89496667,145.17775,igneous,volcanic,2932.008082,4.589713189,1.193959618,0.000407216
-66.89,52.35,metamorphic,metaigneous,2602.933465,4.586977989,0.750650272,0.000288386
-66.89,52.35,metamorphic,metaigneous,2607.577591,4.586992993,0.922303346,0.000353701
-66.89,55.69,metamorphic,metasedimentary,2804.527914,4.586625788,1.05205063,0.000375126
-66.89,55.69,igneous,plutonic,2943.251706,4.588859809,1.556712244,0.000528909
-66.89,55.69,metamorphic,metasedimentary,2956.410319,4.587204807,1.828376673,0.000618445
-66.88,53.27,metamorphic,"not defined, metamorphic",2713.585706,4.586884573,0.720438668,0.000265493
-66.87,52.73,metamorphic,metaigneous,2614.172811,4.5869981,3.187721216,0.0012194
-66.86,50.31,igneous,plutonic,2972.661395,4.589506447,0.247058922,0.0000831
-66.85,52.83,metamorphic,metaigneous,2597.0552,4.58697817,0.816256552,0.000314301
-66.85,52.83,metamorphic,metaplutonic,2652.860497,4.587206385,2.007226368,0.000756627
-66.85,52.83,metamorphic,metaplutonic,2667.861473,4.587117869,1.814918645,0.00068029
-66.84,50.64,igneous,plutonic,2953.377594,4.589304936,0.727820594,0.000246437
-66.84,50.64,metamorphic,metaplutonic,2963.604855,4.589000626,0.59693617,0.000201422
-66.84,50.7,igneous,plutonic,2926.971233,4.589891884,1.028655931,0.00035144
-66.84,53.07,metamorphic,metaplutonic,2620.927276,4.587040141,3.546753392,0.001353244
-66.84,53.07,igneous,plutonic,3064.027529,4.592256137,0.590871481,0.000192841
-66.83,50.7,metamorphic,"not defined, metamorphic",2697.877959,4.587250609,0.659635565,0.000244502
-66.83,50.91,metamorphic,metaigneous,2622.607327,4.586960644,3.026009599,0.001153817
-66.82,52.64,metamorphic,metaplutonic,2664.05184,4.587101618,0.741867054,0.000278473
-66.8,50.7,igneous,plutonic,2936.640446,4.589429441,0.438039568,0.000149164
-66.8,50.7,metamorphic,metaplutonic,2945.365728,4.589185158,0.486771198,0.000165267
-66.8,89.1833333,igneous,volcanic,2685.553092,4.590479412,3.37156004,0.001255443
-66.8,89.1833333,igneous,volcanic,2689.760172,4.590552798,3.338268215,0.001241103
-66.8,89.1833333,igneous,volcanic,2697.748952,4.590440487,3.317487305,0.001229724
-66.8,89.1833333,igneous,volcanic,2700.372642,4.590487287,3.271841913,0.001211626
-66.8,89.1833333,igneous,volcanic,2701.267799,4.590491385,3.190535339,0.001181125
-66.8,89.1833333,igneous,volcanic,2702.069423,4.590566149,3.407383161,0.001261027
-66.8,89.1833333,igneous,volcanic,2702.361517,4.590348111,3.801641075,0.001406785
-66.8,89.1833333,igneous,volcanic,2704.77801,4.590337862,3.026035321,0.001118774
-66.8,89.1833333,igneous,volcanic,2704.779639,4.590401085,3.766501851,0.001392536
-66.8,89.1833333,igneous,volcanic,2705.843034,4.590542181,3.758113458,0.001388888
-66.8,89.2,igneous,volcanic,2662.102112,4.590238742,3.247062233,0.001219736
-66.8,89.2,igneous,volcanic,2663.606632,4.590390414,3.389382165,0.001272478
-66.8,89.2,igneous,volcanic,2671.134268,4.590334907,3.500033534,0.001310317
-66.8,89.2,igneous,volcanic,2672.593988,4.590420966,3.151432716,0.001179166
-66.8,89.2,igneous,volcanic,2672.859494,4.590459936,3.386439187,0.001266972
-66.8,89.2,igneous,volcanic,2673.667733,4.590447845,3.339823005,0.001249154
-66.8,89.2,igneous,volcanic,2673.816812,4.590369717,3.383235563,0.001265321
-66.8,89.2,igneous,volcanic,2673.918732,4.59041449,3.422218215,0.001279851
-66.8,89.2,igneous,volcanic,2676.104264,4.590529597,3.577666188,0.001336893
-66.8,89.2,igneous,volcanic,2682.676025,4.590369727,2.859545041,0.00106593
-66.8,89.2,igneous,volcanic,2686.094855,4.590595764,2.911496487,0.001083914
-66.8,89.32,igneous,volcanic,2663.907241,4.59039915,4.11972064,0.001546496
-66.8,89.32,igneous,volcanic,2663.966641,4.590426669,4.267141877,0.0016018
-66.8,89.32,igneous,volcanic,2671.14533,4.590471844,4.044574074,0.001514172
-66.8,89.32,igneous,volcanic,2715.457909,4.58749742,3.63099668,0.001337158
-66.79,55.11,igneous,plutonic,2927.09606,4.590055647,0.823740593,0.000281419
-66.7833333,89.2,igneous,volcanic,2695.825483,4.590518007,3.445568716,0.001278113
-66.7833333,89.2,igneous,volcanic,2703.623332,4.590529605,3.184084926,0.00117771
-66.7833333,89.2,igneous,volcanic,2725.587588,4.590653645,3.179070487,0.00116638
-66.78,50.57,igneous,plutonic,2960.752297,4.589139035,0.426731021,0.000144129
-66.75,98.98,metamorphic,metaplutonic,2657.070707,4.587074062,3.972120026,0.001494924
-66.7416667,140.9166667,igneous,volcanic,2599.219758,4.586995431,2.651765313,0.001020216
-66.7416667,140.9166667,igneous,volcanic,2604.570611,4.586997239,3.22132108,0.001236795
-66.7416667,140.9166667,igneous,volcanic,2608.471438,4.587132545,2.238785696,0.000858275
-66.7416667,140.9166667,igneous,volcanic,2618.499841,4.587131632,2.627913316,0.001003595
-66.7416667,140.9166667,igneous,volcanic,2618.730658,4.587154286,2.21838564,0.000847122
-66.7416667,140.9166667,igneous,volcanic,2619.499724,4.587155749,2.663992167,0.001016985
-66.7416667,140.9166667,igneous,volcanic,2621.313417,4.587103607,2.318161699,0.000884351
-66.7416667,140.9166667,igneous,volcanic,2621.498715,4.587125902,2.428605876,0.000926419
-66.7416667,140.9166667,igneous,volcanic,2627.243686,4.587113168,2.477835441,0.000943131
-66.7416667,140.9166667,igneous,volcanic,2632.084745,4.587105076,2.32112746,0.000881859
-66.72,52.85,metamorphic,metaplutonic,3014.028989,4.591277315,0.93100475,0.00030889
-66.70686667,145.61305,igneous,plutonic,2859.735332,4.588062935,1.462059487,0.000511257
-66.7,52.74,igneous,plutonic,2972.439842,4.589364354,0.483581299,0.000162688
-66.7,99.09,metamorphic,metaplutonic,2667.972839,4.586996416,5.155897607,0.001932515
-66.69,55.42,metamorphic,metaplutonic,2613.874249,4.587050502,0.930294252,0.000355906
-66.68,51.23,metamorphic,metasedimentary,2713.404865,4.587191315,0.821322719,0.000302691
-66.68,51.23,igneous,plutonic,2928.904881,4.589936567,0.890440621,0.000304018
-66.68,54.84,igneous,plutonic,2976.995123,4.589111005,0.470129971,0.000157921
-66.68,54.84,igneous,plutonic,2987.175787,4.589150478,0.326508292,0.000109303
-66.67,56.47,igneous,plutonic,2901.922378,4.58908398,1.2421298,0.000428037
-66.65,52.91,metamorphic,metasedimentary,2638.168156,4.587297645,2.248087285,0.000852139
-66.65,99.39,metamorphic,metavolcanic,2879.99629,4.589043578,0.695497268,0.000241492
-66.63,53.92,igneous,plutonic,2973.005017,4.588802372,0.314729986,0.000105863
-66.61,53.99,metamorphic,metasedimentary,2981.015512,4.587848427,2.320631884,0.00077847
-66.6,52.86,igneous,plutonic,2930.555777,4.588624112,1.028395799,0.000350922
-66.6,54.33,metamorphic,metaplutonic,2852.181255,4.588141773,0.464937733,0.000163011
-66.57,53.67,metamorphic,metaplutonic,2773.83533,4.587453655,3.890888775,0.001402711
-66.56,53.68,metamorphic,metaplutonic,2629.855476,4.586974226,2.295436636,0.000872838
-66.5508,93.0194,metamorphic,metaplutonic,2814.625367,4.587649369,2.27692978,0.000808964
-66.53,53.64,igneous,plutonic,2586.738789,4.586918266,1.674193317,0.000647222
-66.53,53.64,metamorphic,metaplutonic,2610.68611,4.587136888,3.599749456,0.001378852
-66.53,53.64,metamorphic,metaplutonic,2701.621597,4.587055532,1.914334288,0.000708587
-66.53,53.64,igneous,plutonic,2925.891702,4.588671283,0.538529823,0.000184057
-66.53,53.76,metamorphic,metaigneous,2922.92535,4.589177374,0.37927354,0.000129758
-66.53,98.02,metamorphic,metaplutonic,2578.855342,4.587027753,0.755708387,0.00029304
-66.51,51.72,metamorphic,metaigneous,2603.462873,4.587032426,1.237219765,0.000475221
-66.51,53.65,metamorphic,metaplutonic,2667.346343,4.58727643,0.237826672,0.0000892
-66.51,53.65,metamorphic,metaigneous,2988.354059,4.589429961,0.445306795,0.000149014
-66.46,98.24,igneous,plutonic,2841.204567,4.588569343,1.551144989,0.000545946
-66.46,98.24,igneous,plutonic,2850.415307,4.588488156,1.056983365,0.000370817
-66.46,98.49,igneous,plutonic,2862.103853,4.588706532,0.4036829,0.000141044
-66.46,98.49,metamorphic,metaplutonic,2912.22325,4.58874234,0.439641068,0.000150964
-66.46,100.53,igneous,plutonic,2972.696406,4.589354194,0.607884391,0.000204489
-66.45,98.45,igneous,plutonic,2909.712044,4.589880614,1.51097114,0.000519285
-66.45,98.45,igneous,plutonic,2938.48883,4.590376775,1.726089717,0.000587407
-66.43,53.93,igneous,plutonic,2995.052746,4.58928033,0.475806541,0.000158864
-66.43,98.94,igneous,plutonic,2662.314645,4.587179403,3.605318631,0.001354205
-66.42,53.95,igneous,plutonic,2608.239397,4.587092465,6.121729645,0.002347074
-66.42,98.95,igneous,plutonic,2655.101593,4.587148058,6.269803124,0.002361417
-66.42,98.95,igneous,plutonic,2679.428343,4.587221528,8.453401901,0.003154927
-66.42,100.55,igneous,plutonic,2662.152378,4.58721914,2.374823324,0.000892069
-66.40616882,110.6183448,metamorphic,metasedimentary,2846.313804,4.587465304,0.63690078,0.000223763
-66.40534245,110.6142825,metamorphic,metasedimentary,2749.856449,4.587642955,1.832404063,0.000666364
-66.4,98.63,igneous,plutonic,2645.583254,4.587287504,7.90801364,0.002989138
-66.4,98.63,metamorphic,metaplutonic,2885.225142,4.588967885,0.76893155,0.000266507
-66.4,100.5,igneous,volcanic,2862.161929,4.58900064,1.266427906,0.000442472
-66.39,53.33,igneous,plutonic,2653.714545,4.587252111,17.23368335,0.006494174
-66.39,98.74,igneous,plutonic,2636.305775,4.586939696,3.071617769,0.001165122
-66.39,98.74,igneous,plutonic,2650.781363,4.586951501,2.814410457,0.001061729
-66.39,98.74,igneous,plutonic,2750.49882,4.587559067,0.732910701,0.000266465
-66.39,98.74,igneous,plutonic,2784.806432,4.587666516,0.774729702,0.000278199
-66.38,98.65,igneous,plutonic,2671.436803,4.587214261,4.200671369,0.001572439
-66.38,98.65,igneous,plutonic,2689.063501,4.587330644,4.136604029,0.001538307
-66.37338889,110.5863333,igneous,plutonic,2801.700784,4.587821333,0.904965482,0.000323006
-66.37336111,110.58625,igneous,plutonic,2799.456955,4.58775737,0.854569412,0.000305263
-66.37257852,110.6402095,metamorphic,metasedimentary,2893.842191,4.587708995,8.98240168,0.003103971
-66.37,51.79,igneous,plutonic,2961.173109,4.58910999,0.342235385,0.000115574
-66.36,53.15,igneous,plutonic,2643.081603,4.587152201,9.961786663,0.003769005
-66.35,100.53,igneous,plutonic,2981.605444,4.589391802,1.094204313,0.000366985
-66.35,100.53,igneous,plutonic,2988.452105,4.58939378,1.154026036,0.000386162
-66.33,52.84,metamorphic,"not defined, metamorphic",2628.665318,4.586981251,4.989882105,0.001898257
-66.33,52.84,metamorphic,"not defined, metamorphic",2684.625638,4.587092535,1.815436563,0.000676235
-66.33,52.88,metamorphic,metasedimentary,2757.64783,4.587905822,3.027271885,0.001097773
-66.32,52.88,metamorphic,metaplutonic,2638.587456,4.587290557,5.402010823,0.002047312
-66.32,52.88,metamorphic,metaplutonic,2831.830057,4.587550363,1.901063354,0.00067132
-66.32,52.88,metamorphic,metaigneous,2943.725015,4.589345753,0.409506665,0.000139112
-66.32,100.77,metamorphic,metavolcanic,2937.515277,4.589087602,0.467618803,0.000159189
-66.318,100.773,metamorphic,metaplutonic,2632.363403,4.586985167,0.60772835,0.000230868
-66.318,100.773,metamorphic,metaplutonic,2645.259447,4.587053535,0.36521556,0.000138064
-66.318,100.773,igneous,plutonic,2918.461667,4.588634857,0.78921095,0.00027042
-66.313,100.486,igneous,plutonic,3049.981398,4.592269999,0.749816716,0.000245843
-66.313,100.682,metamorphic,metaplutonic,2813.583303,4.587793443,0.268489845,0.0000954
-66.313,100.682,igneous,plutonic,2861.690556,4.588111212,0.578397675,0.000202117
-66.313,100.682,igneous,plutonic,2953.349655,4.589117525,0.286536967,0.000097
-66.31,100.5,igneous,plutonic,2971.558485,4.589364177,1.082402656,0.000364254
-66.308,100.638,igneous,plutonic,2741.493966,4.588306487,10.88475248,0.003970373
-66.308,100.638,igneous,plutonic,2871.044351,4.588197344,0.718347369,0.000250204
-66.304,100.617,igneous,plutonic,2837.136215,4.58804105,0.73796571,0.000260109
-66.304,100.617,metamorphic,metasedimentary,3070.826471,4.586989385,0.639914034,0.000208385
-66.3,52.11,metamorphic,metaplutonic,2714.041562,4.587672821,0.717871203,0.000264503
-66.3,52.11,igneous,plutonic,2951.324854,4.589196533,0.713655446,0.000241809
-66.3,100.684,igneous,plutonic,2784.265977,4.587784738,1.25352097,0.000450216
-66.3,100.684,igneous,plutonic,2789.186728,4.587793972,1.278218035,0.000458276
-66.298,100.799,metamorphic,metaplutonic,2606.180295,4.587057696,1.417164373,0.000543771
-66.295,101.008,metamorphic,metaplutonic,2669.779201,4.587129937,1.770952699,0.000663333
-66.295,101.008,igneous,plutonic,3020.822755,4.59096873,0.761480904,0.000252077
-66.29,51.33,metamorphic,metaplutonic,2700.158651,4.587396711,1.135576307,0.000420559
-66.29,100.72,igneous,plutonic,2826.114769,4.587918566,0.56984707,0.000201636
-66.29,100.72,igneous,plutonic,2844.33578,4.58788243,0.445773675,0.000156723
-66.29,100.72,igneous,plutonic,2927.957023,4.588733777,0.725722204,0.00024786
-66.29,100.78,igneous,plutonic,2610.158566,4.587187845,4.40412364,0.001687301
-66.287,100.56,metamorphic,metaplutonic,2767.95452,4.587876088,1.336985522,0.000483023
-66.287,100.56,igneous,plutonic,2868.831363,4.590890223,8.740616513,0.003046752
-66.287,100.875,igneous,plutonic,2917.795094,4.588689045,0.867378824,0.000297272
-66.286,100.547,igneous,plutonic,2884.489517,4.588773725,0.282200609,0.0000978
-66.28172222,110.5118889,metamorphic,metaplutonic,2619.589234,4.586893455,1.987287616,0.000758626
-66.281,110.5169722,metamorphic,metaplutonic,2641.830625,4.586931089,1.537258629,0.000581891
-66.28063889,110.5193333,igneous,plutonic,2636.570755,4.586865178,0.94813622,0.00035961
-66.28,100.586,metamorphic,metaigneous,2633.196921,4.586921797,1.041769161,0.000395629
-66.28,100.586,metamorphic,metaplutonic,2818.952509,4.587964604,0.780203837,0.000276771
-66.28,100.586,igneous,plutonic,2883.300738,4.591116739,8.50770367,0.002950682
-66.277,100.928,metamorphic,metasedimentary,2780.077083,4.586988978,1.354298231,0.000487144
-66.27684056,100.7559872,igneous,plutonic,2911.264339,4.588740438,0.207985458,0.0000714
-66.27684056,100.7559872,igneous,plutonic,2931.364782,4.588949479,0.216606081,0.0000739
-66.27684056,100.7559872,igneous,plutonic,2940.137713,4.589130748,0.227915468,0.0000775
-66.27684056,100.7559872,igneous,plutonic,2957.138333,4.589185619,0.225631655,0.0000763
-66.27684056,100.7559872,igneous,plutonic,2963.820745,4.589449787,0.240733028,0.0000812
-66.27684056,100.7559872,igneous,plutonic,2965.762548,4.589345181,0.213303068,0.0000719
-66.275,100.702,igneous,plutonic,2774.971139,4.588989298,9.467661486,0.003411805
-66.274,100.542,igneous,plutonic,2750.234303,4.588478065,10.11860977,0.003679181
-66.272,100.54,metamorphic,"not defined, metamorphic",2670.459074,4.586847933,0.687306384,0.000257374
-66.268,100.552,igneous,plutonic,2751.964224,4.587878819,5.398765169,0.001961786
-66.265,100.752,igneous,plutonic,2902.722731,4.588779458,0.40335389,0.000138957
-66.261,100.618,metamorphic,metaplutonic,2610.853009,4.587014538,2.832583652,0.001084927
-66.261,100.618,metamorphic,metaplutonic,2674.308618,4.587326089,1.893410135,0.000708
-66.257,100.777,metamorphic,"not defined, metamorphic",2801.468603,4.587196802,8.965528494,0.003200296
-66.257,100.777,igneous,plutonic,2928.107417,4.58887867,1.082809196,0.000369798
-66.256,100.622,metamorphic,metaplutonic,2706.325949,4.587189769,2.187680802,0.000808358
-66.256,100.622,igneous,plutonic,2828.902749,4.589813655,5.101822072,0.001803463
-66.255,100.605,metamorphic,metasedimentary,2806.260213,4.586981109,1.864876345,0.000664541
-66.253,100.84,igneous,plutonic,2864.452548,4.588088247,0.429774854,0.000150037
-66.253,100.84,igneous,plutonic,2922.449353,4.588689242,0.867877207,0.000296969
-66.251,100.603,metamorphic,metaplutonic,2746.582027,4.587198097,1.211612483,0.000441135
-66.251,100.603,metamorphic,metaplutonic,2809.461136,4.587668454,0.776071547,0.000276235
-66.25,100.631,metamorphic,metaplutonic,2656.550195,4.587184117,2.047430394,0.00077071
-66.249,100.753,igneous,plutonic,2825.484435,4.588084307,0.791842747,0.00028025
-66.249,100.753,igneous,plutonic,2885.093763,4.58857339,0.473564399,0.000164142
-66.24527778,100.7036978,igneous,plutonic,2931.088657,4.589192026,0.305556643,0.000104247
-66.24527778,100.7036978,igneous,plutonic,2941.755008,4.589411607,0.300923397,0.000102294
-66.24527778,100.7036978,igneous,plutonic,2944.743951,4.589521599,0.244142296,0.0000829
-66.24527778,100.7036978,igneous,plutonic,2952.808297,4.589132224,0.328555446,0.000111269
-66.24527778,100.7036978,igneous,plutonic,2954.03912,4.589149653,0.330170118,0.000111769
-66.24527778,100.7036978,igneous,plutonic,2957.803793,4.589149982,0.319180383,0.000107911
-66.245,100.61,igneous,plutonic,2891.047947,4.589065823,0.401859713,0.000139001
-66.238,100.916,igneous,plutonic,2968.642503,4.589309031,0.436835359,0.00014715
-66.236,101.072,metamorphic,metaplutonic,2730.233388,4.58742407,2.126629288,0.000778918
-66.236,101.072,metamorphic,metasedimentary,2758.668133,4.587475066,0.999827366,0.000362431
-66.236,101.072,metamorphic,"not defined, metamorphic",2809.982744,4.588410247,0.387247279,0.000137811
-66.23,51.33,metamorphic,metaigneous,2621.634419,4.586889429,1.274640282,0.000486201
-66.23,51.33,metamorphic,metaplutonic,2660.193887,4.587101216,0.82958606,0.000311852
-66.23,51.37,igneous,plutonic,2962.784378,4.589327609,0.39574561,0.000133572
-66.22904221,110.6545051,metamorphic,metasedimentary,2925.220397,4.58741823,3.753232256,0.00128306
-66.223,100.85,igneous,plutonic,2962.693928,4.58871715,0.535451992,0.000180731
-66.223,100.85,igneous,plutonic,3047.493877,4.591769906,0.616584955,0.000202325
-66.218,100.76,igneous,plutonic,2824.005656,4.588031431,0.817692457,0.000289551
-66.218,100.76,igneous,plutonic,2875.013607,4.588360559,0.501781043,0.000174532
-66.218,100.76,igneous,plutonic,2905.053291,4.588735343,0.428771829,0.000147595
-66.218,100.76,igneous,plutonic,3217.75869,4.594795945,1.221643747,0.000379657
-66.208,100.695,metamorphic,metasedimentary,2741.516114,4.587023538,1.884690564,0.000687463
-66.208,100.695,igneous,plutonic,2751.00063,4.587379952,0.537006905,0.000195204
-66.208,100.695,igneous,plutonic,2925.798148,4.58885887,1.021113371,0.000349003
-66.2,101.122,igneous,plutonic,2946.823222,4.589116696,0.287533746,0.0000976
-66.2,101.122,igneous,plutonic,2952.449981,4.589065865,0.296155735,0.000100308
-66.199,100.992,metamorphic,metaigneous,2650.591355,4.587005629,1.479671929,0.000558242
-66.199,100.992,metamorphic,"not defined, metamorphic",2738.39059,4.587486621,2.608021961,0.000952392
-66.193,100.307,igneous,plutonic,2745.89026,4.587871736,5.480010697,0.001995714
-66.182,100.85,igneous,plutonic,2609.138107,4.587317234,28.69595503,0.010998251
-66.182,100.85,igneous,plutonic,2900.147693,4.589857154,4.273936246,0.001473696
