X,Y,Name,Lo,La,Uncertaint,Type,Input,Measured,Predicted,Error,Mis_Shen,StdError,Stdd_Error,NormValue,Source_ID,Field15,Iso_35_1,Iso_25_1,Ocean_1
29472.85671,-1407019.484,,178.8,-77.1,0,6,24,22,23.72200012,-2.123415205,0.277999878,2.057097801,-1.032238334,-1.159807055,535,0,33.70700073,23.70700073,8.102000237
12185.12881,-1396277.462,,179.5,-77.2,0,6,21,23,23.5739994,2.273390143,2.573999405,2.008547196,1.131857965,1.019239016,536,0,33.18199921,23.18199921,8.268500328
-36495.39456,-1327217.31,ShenS,-178.424896,-77.824303,5,10,23,22,22.71899986,-0.559841104,0.281000137,2.523242862,-0.22187365,-0.23068962,537,0,33.34400177,23.34399986,8.082300186
-108939.4191,-1274905.78,ShenS,-175.115997,-78.263,5,10,23,22,23.14100075,-1.364044259,0.141000748,2.648473832,-0.515030295,-0.588885577,538,0,33.67499924,23.67499924,10.76599979
-26878.20719,-1277403.268,ShenS,-178.794601,-78.279999,5,10,23,22,22.95899963,-0.874739256,0.041000366,2.421330412,-0.361263895,-0.426785906,539,0,33.23199844,23.23200035,8.953300476
-19595.15602,-1238822.737,ShenS,-179.093796,-78.632797,5,10,22,21,21.59600067,-1.092897769,0.403999329,2.165100443,-0.504779246,-0.573560785,540,0,33.13600159,23.13599968,8.073599815
-6084.322484,-1221908.342,ShenS,-179.714706,-78.7883,5,10,20,20,20.44199944,0.308125542,0.441999435,1.943050615,0.158578238,0.252901627,541,0,33.13600159,23.13599968,8.073599815
16885.11281,-1206071.234,ShenS,179.197906,-78.931801,5,10,19,19,19.34199905,0.277945547,0.341999054,1.930485217,0.14397704,0.221837198,542,0,33.05699921,23.05699921,7.796000004
7197.100088,-1204293.577,ShenS,179.657593,-78.948898,5,10,19,19,19.4489994,0.217996693,0.448999405,1.721620185,0.126622988,0.190985428,543,0,33.05699921,23.05699921,7.796000004
2327.110058,-1203435.372,ShenS,179.889206,-78.956902,5,10,19,19,19.47100067,0.256423375,0.471000671,1.669406486,0.153601521,0.24400246,544,0,33.05699921,23.05699921,7.796000004
-2510.176289,-1202547.687,ShenS,-179.880402,-78.964996,5,10,19,19,19.47100067,0.409360031,0.471000671,1.668807045,0.245300996,0.366106371,545,0,33.12200165,23.12199974,7.983099937
-21909.42388,-1198940.32,ShenS,-178.953094,-78.996101,5,10,20,20,20.48200035,0.247917078,0.482000351,1.998113371,0.124075581,0.186593515,546,0,33.25699997,23.25699997,8.519599915
-1622.20759,-1197659.866,ShenS,-179.922394,-79.009598,5,10,19,19,19.47100067,0.371370124,0.471000671,1.661306661,0.223540983,0.333996644,547,0,33.04999924,23.04999924,8.0333004
-726.498552,-1192804.416,ShenS,-179.965103,-79.053902,5,10,19,20,19.32799911,0.52354685,0.327999115,1.712730253,0.305679688,0.441006556,548,0,33.04999924,23.04999924,8.0333004
1081.97079,-1183082.55,ShenS,179.947601,-79.142601,5,10,20,20,19.85199928,-0.315838069,0.148000717,1.908764029,-0.16546732,-0.1646861,549,0,32.9090004,22.9090004,7.863299847
-1612.387026,-1144712.907,ShenS,-179.919296,-79.492798,5,10,22,21,21.65399933,-1.155133472,0.346000671,2.513299045,-0.459608447,-0.533332001,550,0,33.13399887,23.13400078,8.022399902
27228.77489,-993698.1183,ShenS,178.430405,-80.869499,5,10,21,23,20.90999985,2.016087526,0.090000153,2.999520526,0.672136599,0.733924359,551,0,33.46699905,23.46699905,8.337599754
224475.1048,-1268503.712,ShenS,169.964798,-78.184097,5,10,19,20,19.22900009,0.931242767,0.229000092,2.706019645,0.344137475,0.474544229,552,0,32.86600113,22.86599922,8.784999847
145347.2148,-1245874.84,ShenS,173.345795,-78.492897,5,10,18,19,18.13800049,1.413737608,0.138000488,2.944168927,0.480182232,0.57865392,553,0,32.84999847,22.85000038,10.80300045
66724.55754,-1223175.392,ShenS,176.877594,-78.7603,5,10,19,19,18.77499962,-0.247104039,0.225000381,2.72069929,-0.090823723,-0.10372973,554,0,33.3429985,23.34300041,8.315099716
-12190.21778,-1200668.447,ShenS,-179.418304,-78.981598,5,10,20,20,19.94400024,-0.317413415,0.055999756,1.766947106,-0.179639455,-0.17782039,555,0,33.12200165,23.12199974,7.983099937
-91986.17217,-1177490.508,ShenS,-175.533096,-79.160896,5,10,22,22,21.92300034,0.31256729,0.076999664,2.86668013,0.109034589,0.173438996,556,0,33.5019989,23.50200081,10.33899975
-170165.7029,-1155176.895,ShenS,-171.620193,-79.283501,5,10,24,23,23.81100082,-0.796248988,0.188999176,2.922434756,-0.272460826,-0.320341965,557,0,33.19400024,23.19400024,10.48700047
-248718.8955,-1131727.581,ShenS,-167.605194,-79.364799,5,10,24,25,24.3010006,0.899578448,0.301000595,2.950513463,0.304888779,0.431516397,558,0,33.41999817,23.42000008,9.29240036
-327555.4726,-1108607.481,ShenS,-163.539398,-79.3899,5,10,26,26,26.27799988,0.067658958,0.277999878,3.046605085,0.022207984,0.051795153,559,0,34.77299881,24.77300072,7.210100174
-396941.0982,-1081650.135,ShenS,-159.848007,-79.424599,5,10,28,27,27.90800095,-0.931548524,0.091999054,3.282730627,-0.283772454,-0.324886766,560,0,34.7879982,24.78800011,7.566800117
-485026.4175,-1062705.176,ShenS,-155.467697,-79.278801,5,10,29,28,29.27899933,-1.058491508,0.278999329,3.472895712,-0.304786436,-0.352300748,561,0,33.28900146,23.28899956,7.695099831
-563641.1045,-1039217.511,ShenS,-151.525894,-79.150398,5,10,29,29,28.95199966,-0.297984161,0.048000336,3.540503779,-0.084164339,-0.095058307,562,0,32.84799957,22.84799957,7.831699848
-640685.1533,-1010809.365,ShenS,-147.632095,-79.017899,5,10,29,29,28.83200073,0.481068453,0.167999268,3.644074798,0.13201388,0.195381027,563,0,34.10800171,24.1079998,7.634799957
-720387.5054,-991976.0559,ShenS,-144.012299,-78.751503,5,10,31,30,30.52199936,-1.291675096,0.478000641,3.728106148,-0.346469506,-0.393931438,564,0,34.20600128,24.20599937,7.68200016
-799863.0739,-968836.0212,ShenS,-140.457199,-78.474403,5,10,32,29,31.57799911,-2.657403567,0.422000885,3.90940016,-0.679747137,-0.739583924,565,0,33.59600067,23.59600067,7.917500019
-180076.0974,-1019057.87,ShenS,-169.978806,-80.496597,5,10,24,25,24.15600014,0.617377895,0.156000137,3.518197064,0.175481329,0.266288268,566,0,33.82699966,23.82699966,9.40019989
11866.375,-1074536.308,ShenS,179.367294,-80.133202,5,10,23,21,22.6060009,-1.721564914,0.3939991,2.936822605,-0.586199831,-0.678557554,567,0,33.27199936,23.27199936,7.811100006
-274046.6709,-894902.5212,ShenS,-162.973801,-81.401604,5,10,27,25,26.95800018,-1.52215438,0.041999817,4.097274884,-0.371504091,-0.455316957,568,0,34.00099945,24.00099945,8.07159996
42544.63514,-913951.3753,ShenS,177.334793,-81.593697,5,10,23,21,23.29700089,-2.051520987,0.297000885,3.667246206,-0.559417304,-0.630451371,569,0,33.43600082,23.43600082,9.754300117
38511.21584,-1333446.74,ShenS,178.345703,-77.767097,5,10,22,21,21.875,-0.506930328,0.125,2.787586484,-0.181852771,-0.190985428,570,0,33.41899872,23.41900063,7.711699963
-436073.4691,806410.1784,ShenS,-28.4027,-81.577,5,10,45,42,44.92699814,-3.372737049,0.073001862,7.228424698,-0.466593648,-0.538312332,571,0,38.67200089,28.67200089,6.335400105
253271.5093,-207743.6153,ShenS,129.36,-86.9858,5,10,46,39,46.18399811,-7.37363792,0.183998108,6.274444976,-1.175185685,-1.328038971,572,0,39.15800095,29.15800095,7.090899944
-247067.6355,561924.2137,ShenS,-23.7342,-84.3548,5,10,49,40,49.00699997,-8.606171699,0.006999969,6.657604044,-1.29268302,-1.440443998,573,0,38.83100128,28.83099937,6.688099861
514446.4313,-425768.6158,ShenS,129.612,-83.8596,5,10,46,37,45.97000122,-9.425277098,0.029998779,7.238108507,-1.302174054,-1.465233798,574,0,38.19599915,28.19599915,7.330999851
377321.8812,692632.4416,ShenS,28.58,-82.75,5,10,43,49,42.98799896,5.794809588,0.012001038,9.632437945,0.601593244,0.68399883,575,0,41.13000107,31.12999916,6.308300018
863576.3261,-102504.4465,ShenS,96.7692,-82.0086,5,10,46,43,46.1590004,-3.035103432,0.159000397,5.241760823,-0.57902364,-0.651645408,576,0,42.08000183,32.08000183,6.317599773
811941.8844,831597.9073,ShenS,44.3148,-79.332802,5,10,50,47,49.98199844,-2.745559413,0.018001556,6.236270304,-0.44025664,-0.503720469,577,0,41.99700165,31.99699974,6.426499844
882338.5131,1066063.847,ShenS,39.613201,-77.313599,5,10,51,43,51.41699982,-7.726163309,0.416999817,7.776379445,-0.993542479,-1.086837935,578,0,42.43199921,32.43199921,6.3125
-610545.6384,266816.974,ShenS,-66.394,-83.8732,5,10,34,35,33.89799881,0.993731049,0.10200119,4.407444436,0.225466495,0.338561951,579,0,37.35400009,27.35400009,6.519000053
-142815.8954,-241811.0595,ShenS,-149.4335,-87.4157,5,10,45,32,45.20199966,-13.23501379,0.201999664,4.847215685,-2.730436328,-2.627327267,580,0,45.10699844,35.10699844,4.649499893
1651654.812,-1968505.1,DRV ,140.002,-66.665,0,7,43,0,0,26,0,0,0,0,581,0,34.08100128,24.08099937,13.9460001
1592691.846,-1994416.592,PORMA ,141.39,-66.818,0,7,44,0,0,26,0,0,0,0,582,0,35.45800018,25.45800018,12.17500019
1493150.801,-2047095.448,PIDGE ,143.893,-66.982,0,7,40,0,0,26,0,0,0,0,583,0,34.00799942,24.00799942,7.377999783
1439862.714,-2001937.122,CORRE ,144.275,-67.583,0,7,36,0,0,26,0,0,0,0,584,0,33.18299866,23.18300056,7.690899849
1375380.45,-2045008.26,PINGU ,146.077,-67.596,0,7,26,0,0,26,0,0,0,0,585,0,0,0,11.40200043
